진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2024,여,외래,L1213,92,98,98,12137069
2024,여,외래,L1214,96,98,98,12564042
2024,여,외래,L1215,2405,2804,2714,376083482
2024,여,외래,L1216,2,2,2,278330
2024,여,외래,L1221,632,779,3903,153712087
2024,여,외래,L1222,195,217,597,14260275
2024,여,외래,L1223,13,13,26,529130
2024,여,외래,L1224,6,6,20,424660
2024,여,외래,L1225,135,142,391,8536862
2024,여,외래,L1231,287,288,482,17434542
2024,여,외래,L1232,33,34,43,1452387
2024,여,외래,L1310,37533,61572,61579,201084344
2024,여,외래,L1330,6,6,6,364944
2024,여,외래,L1340,941,1030,1011,3615698
2024,여,외래,L1350,63,63,59,195534
2024,여,외래,L7990,8790,17944,17944,2364488890
2024,여,외래,L7991,7474,8963,8965,1078156650
2024,여,외래,LA201,13,15,15,1152674
2024,여,외래,LA202,52,69,69,1843088
2024,여,외래,LA203,1,3,3,75246
2024,여,외래,LA204,272,304,304,11705751
2024,여,외래,LA205,461,701,703,9802164
2024,여,외래,LA206,768,839,845,10602685
2024,여,외래,LA210,56,71,56,2894540
2024,여,외래,LA222,615,988,988,107052349
2024,여,외래,LA223,92,714,714,16792658
2024,여,외래,LA224,2,2,2,459767
2024,여,외래,LA226,822,1174,1171,83767075
2024,여,외래,LA227,21,24,24,567536
2024,여,외래,LA228,770,1551,1255,75621968
2024,여,외래,LA230,1,1,1,20290
2024,여,외래,LA231,2,2,1,24093
2024,여,외래,LA232,3616,6240,6284,237273862
2024,여,외래,LA233,65,118,154,5868938
2024,여,외래,LA234,119,222,229,24137139
2024,여,외래,LA235,170,173,202,9347037
2024,여,외래,LA240,100,159,165,3897693
2024,여,외래,LA241,191265,426676,570673,16971382683
2024,여,외래,LA242,1295,2058,2671,74089647
2024,여,외래,LA243,7132,13791,14438,399263133
2024,여,외래,LA244,296,565,568,16098020
2024,여,외래,LA245,103780,231052,251007,6923939427
2024,여,외래,LA246,25,46,39,870845
2024,여,외래,LA247,1148942,3151027,3407057,104689000000
2024,여,외래,LA248,139728,313108,416272,12787334443
2024,여,외래,LA249,8419,21421,24518,675645808
2024,여,외래,LA250,7,7,7,145599
2024,여,외래,LA251,247463,576720,604814,24885007615
2024,여,외래,LA253,242647,557209,604235,49984445527
2024,여,외래,LA254,1,1,1,19390
2024,여,외래,LA261,17068,47085,50276,1577310306
2024,여,외래,LA264,34,43,51,9015125
2024,여,외래,LA265,7,8,9,1551158
2024,여,외래,LA270,5379,12903,13068,363342302
2024,여,외래,LA271,18038,21310,21503,569445342
2024,여,외래,LA272,848240,2384760,2441776,75014921977
2024,여,외래,LA273,21746,53106,49244,1369527898
2024,여,외래,LA274,833379,2476519,2391700,73705289881
2024,여,외래,LA275,246458,646205,613562,17708632368
2024,여,외래,LA276,10069,18766,19453,594832049
2024,여,외래,LA321,137496,312115,310220,25520228032
2024,여,외래,LA322,1059,1531,1475,39819568
2024,여,외래,LA323,385725,922396,883460,42619404513
2024,여,외래,LA324,184094,385814,371724,17783357720
2024,여,외래,LA325,5063,7974,7983,1211089076
2024,여,외래,LA326,81603,133146,133348,20301128248
2024,여,외래,LA340,627,1435,1543,162944678
2024,여,외래,LA341,24377,62888,79276,4957723720
2024,여,외래,LA346,603843,1464279,1193851,36747469185
2024,여,외래,LA347,671093,1508281,1676509,46528870336
2024,여,외래,LA352,16939,36978,43978,3629677255
2024,여,외래,LA353,2060,3093,3075,246315673
2024,여,외래,LA354,520862,1132430,1787350,146865000000
2024,여,외래,LA355,95601,196091,322377,26417537941
2024,여,외래,LA356,876,1605,2136,177061371
2024,여,외래,LA357,1438077,4065800,5175829,297848000000
2024,여,외래,LA358,1125325,2454085,5248765,431236000000
2024,여,외래,LA359,241313,483593,1021663,88895617291
2024,여,외래,LA360,9106,16099,17809,1545060160
2024,여,외래,LA361,1103,3169,3187,429692388
2024,여,외래,LA362,1317,2503,2715,364729272
2024,여,외래,LA366,27,46,55,9640456
2024,여,외래,LA367,2382,3764,3735,503562885
2024,여,외래,LA374,6,6,7,164978
2024,여,외래,LA375,26,50,51,3290771
2024,여,외래,LA376,1,1,1,25140
2024,여,외래,LA378,1,1,1,24381
2024,여,외래,LB331,4,4,4,998876
2024,여,외래,LB333,10,11,11,2232858
2024,여,외래,LB336,6,6,6,1287888
2024,여,외래,LB340,1,1,1,39340
2024,여,외래,LB341,1,1,1,173430
2024,여,외래,LB343,1,3,3,645447
2024,여,외래,LB344,6,6,8,1182722
2024,여,외래,LB345,65,86,87,17702825
2024,여,외래,LB346,115,130,128,19851980
2024,여,외래,LB351,33,37,38,6077856
2024,여,외래,LB353,28,34,43,14768510
2024,여,외래,LB354,2,2,2,776664
2024,여,외래,LB355,1,1,1,160143
2024,여,외래,LB356,12,12,12,3733165
2024,여,외래,LB412,8,9,9,2189340
2024,여,외래,LB413,19,25,30,7339376
2024,여,외래,LX001,233,264,265,38880973
2024,여,외래,LX071,16,32,32,1274464
2024,여,외래,LY051,12,33,33,6551160
2024,여,외래,M0011,66,72,72,296120
2024,여,외래,M0012,1,1,1,3080
2024,여,외래,M0013,9,13,13,83970
2024,여,외래,M0015,2,2,2,17800
2024,여,외래,M0018,49,49,49,486218
2024,여,외래,M0030,9,9,9,196310
2024,여,외래,M0031,5729,5862,5884,595509227
2024,여,외래,M0032,74119,79595,79943,4664932106
2024,여,외래,M0040,180930,303707,303624,3006600178
2024,여,외래,M0045,750861,1897697,1898116,11228725287
2024,여,외래,M0046,168,197,198,5207626
2024,여,외래,M0050,77740,107277,108496,1035886544
2024,여,외래,M0060,30917,165869,166130,2299740378
2024,여,외래,M0065,11,19,19,3908588
2024,여,외래,M0071,10,13,13,26780
2024,여,외래,M0073,110,263,264,2963061
2024,여,외래,M0074,14490,16064,16279,277496562
2024,여,외래,M0075,9144,19567,19578,149096854
2024,여,외래,M0076,814,962,1082,14657806
2024,여,외래,M0077,74974,85283,89137,869069461
2024,여,외래,M0078,954,1124,1185,14499883
2024,여,외래,M0081,1,1,1,6710
2024,여,외래,M0082,3,3,3,30180
2024,여,외래,M0083,1,1,1,9600
2024,여,외래,M0091,4,5,5,61050
2024,여,외래,M0093,2,2,6,87840
2024,여,외래,M0095,1,3,3,
2024,여,외래,M0101,2,2,2,41900
2024,여,외래,M0111,3198628,8961377,9370429,65481776120
2024,여,외래,M0115,7,8,9,62837
2024,여,외래,M0116,2319,4514,4718,33558870
2024,여,외래,M0121,232883,631982,670594,8804265365
2024,여,외래,M0126,64,376,386,5161982
2024,여,외래,M0131,2324,8373,8489,91752700
2024,여,외래,M0134,3041,6211,6281,35561279
2024,여,외래,M0135,5,5,12,163392
2024,여,외래,M0136,116,298,305,4227768
2024,여,외래,M0137,67785,101296,102168,1396125670
2024,여,외래,M0141,3276,10459,10462,24826902
2024,여,외래,M0143,820,6449,6205,62626309
2024,여,외래,M0145,4,4,11,113219
2024,여,외래,M0146,3,5,5,51462
2024,여,외래,M0151,865,4011,4015,27322083
2024,여,외래,M0153,2,2,2,28198
2024,여,외래,M0155,27,27,27,539968
2024,여,외래,M0581,258,745,746,27621472
2024,여,외래,M0582,596,6992,6992,646572080
2024,여,외래,M0583,186,1525,1525,372283257
2024,여,외래,M0586,1605,8259,8260,221393204
2024,여,외래,M0587,1719,15794,15718,1045856959
2024,여,외래,M0588,851,6386,6386,1107623112
2024,여,외래,M0850,7,7,7,421926
2024,여,외래,M0857,1,1,1,90298
2024,여,외래,M0859,54,55,55,3558776
2024,여,외래,M1583,522,524,528,173890812
2024,여,외래,M1584,639,645,646,274373274
2024,여,외래,M1585,244,245,245,127656738
2024,여,외래,M1586,62,63,63,38807254
2024,여,외래,M1587,50,50,50,49857611
2024,여,외래,M1771,547,596,597,202625656
2024,여,외래,M1772,2,2,2,969803
2024,여,외래,M1773,93,96,101,41090259
2024,여,외래,M1774,69,103,106,55818045
2024,여,외래,M1775,2,2,2,961010
2024,여,외래,M1777,12,16,15,6820435
2024,여,외래,M1778,1,1,2,937684
2024,여,외래,M5830,3,4,4,477643
2024,여,외래,M5850,1248,1259,1264,112995588
2024,여,외래,M5857,65,65,65,8904308
2024,여,외래,M5858,6,6,6,1838363
2024,여,외래,M5859,2518,2867,2820,226591886
2024,여,외래,M5860,8,8,8,2265228
2024,여,외래,M5862,8,65,65,1019350
2024,여,외래,M5873,419,421,423,87602911
2024,여,외래,M5874,432,434,434,118268216
2024,여,외래,M5875,159,159,159,56122185
2024,여,외래,M5876,47,47,47,18320913
2024,여,외래,M5877,31,31,31,21187697
2024,여,외래,M5880,883,917,923,127482830
2024,여,외래,M5901,109,109,109,10951381
2024,여,외래,M5902,161,234,234,29831208
2024,여,외래,M5903,191,203,203,14115540
2024,여,외래,M5910,1,1,1,117271
2024,여,외래,M5920,59,110,110,2912993
2024,여,외래,M5941,268,281,282,14901809
2024,여,외래,M5942,10939,14353,14392,218831889
2024,여,외래,M5951,2099,2105,2108,51391345
2024,여,외래,M5952,156,158,158,6863928
2024,여,외래,M5953,177,178,180,4897139
2024,여,외래,M5970,2,3,3,298620
2024,여,외래,M6000,12,12,12,380938
2024,여,외래,M6551,6,6,4,4342415
2024,여,외래,M6552,3,3,3,1599829
2024,여,외래,M6553,4,4,4,12985973
2024,여,외래,M6561,6,6,7,11019207
2024,여,외래,M6562,1,1,1,857647
2024,여,외래,M6565,4,4,4,11451692
2024,여,외래,M6582,2,2,2,1214540
2024,여,외래,M6590,4,4,4,6081811
2024,여,외래,M6596,1,1,1,1239400
2024,여,외래,M6597,10685,21025,21078,27935140331
2024,여,외래,M6602,1,1,1,2261776
2024,여,외래,M6605,1416,1590,1577,2169647692
2024,여,외래,M6613,38,38,38,62155514
2024,여,외래,M6620,1,1,1,669840
2024,여,외래,M6632,43,54,53,78494814
2024,여,외래,M6636,2,2,2,2170359
2024,여,외래,M6638,7,7,2,3308342
2024,여,외래,M6639,2448,3834,2136,2780600358
2024,여,외래,M6644,79,82,101,211624066
2024,여,외래,M6650,42,43,23,20352516
2024,여,외래,M6651,1,1,1,286011
2024,여,외래,M6670,81,91,94,95015126
2024,여,외래,M6681,13,17,17,15848565
2024,여,외래,M6682,7,7,8,7165326
2024,여,외래,M6690,104,114,114,93793311
2024,여,외래,M6700,2,2,2,2742314
2024,여,외래,M6721,15,19,19,13012211
2024,여,외래,M6723,1,1,1,656051
2024,여,외래,M6730,291,454,265,166644150
2024,여,외래,M6741,722,939,965,471508819
2024,여,외래,M6750,825,1325,1370,514468424
2024,여,외래,M6781,16,16,16,2795792
2024,여,외래,M6782,1,1,1,169675
2024,여,외래,M6800,4768,5052,5358,528438026
2024,여,외래,M6830,2,3,2,1026740
2024,여,외래,M6850,5132,6204,6215,1481841042
2024,여,외래,M6991,104,136,136,68744731
2024,여,외래,MM010,2533355,11831064,11904515,11737535284
2024,여,외래,MM011,586711,1384621,1386011,1470235908
2024,여,외래,MM012,44468,123024,123058,186008767
2024,여,외래,MM015,4631339,27243617,27312656,13526051920
2024,여,외래,MM020,4775797,27896275,27953833,39052306578
2024,여,외래,MM030,1902,7770,7778,4597048
2024,여,외래,MM041,27,42,42,217560
2024,여,외래,MM042,417001,1444470,1449109,3875088767
2024,여,외래,MM044,903,5282,5282,40141097
2024,여,외래,MM045,261,2501,2526,22429301
2024,여,외래,MM046,1,1,1,12140
2024,여,외래,MM047,86,2918,2918,75292728
2024,여,외래,MM048,378,12100,12100,483610695
2024,여,외래,MM051,311694,1362954,1362242,10846675512
2024,여,외래,MM052,459411,2545055,2544135,20322604165
2024,여,외래,MM060,8462,92977,93088,596152023
2024,여,외래,MM061,175,1383,1383,8729644
2024,여,외래,MM070,2434763,14568229,14633062,63736704749
2024,여,외래,MM080,3686477,19616202,19727428,85919967337
2024,여,외래,MM085,2846930,11099799,11136167,72711348454
2024,여,외래,MM090,8761,89125,103522,583261062
2024,여,외래,MM101,641758,2404361,2406600,14908178795
2024,여,외래,MM102,102499,800498,800774,7472492870
2024,여,외래,MM103,790,9904,10112,110175472
2024,여,외래,MM105,16994,673183,673306,15829438312
2024,여,외래,MM111,267,5280,5477,30740215
2024,여,외래,MM112,9591,310119,310157,3343063298
2024,여,외래,MM113,5987,226733,226757,3490588038
2024,여,외래,MM114,7866,250126,250133,3911660994
2024,여,외래,MM120,225,243,243,5812719
2024,여,외래,MM131,158920,369423,367225,3036961184
2024,여,외래,MM132,210676,549481,547398,7137612768
2024,여,외래,MM141,357,362,362,7544051
2024,여,외래,MM142,171,250,250,3090852
2024,여,외래,MM143,8,8,8,334024
2024,여,외래,MM151,4667,152403,152452,2914881134
2024,여,외래,MM161,3357,6324,13042,512167855
2024,여,외래,MM170,1257,8222,8222,37471703
2024,여,외래,MM190,27871,185724,185739,1319988192
2024,여,외래,MM200,9781,69322,69330,986915709
2024,여,외래,MM290,640,4704,4706,41482750
2024,여,외래,MM300,4305095,10444536,10502890,9020740214
2024,여,외래,MM301,6063,192373,192404,3704111078
2024,여,외래,MM302,8219,294202,294258,5360069393
2024,여,외래,MM303,3475882,8889457,8890697,20172295378
2024,여,외래,MM304,30,309,309,10275216
2024,여,외래,MM310,405,1864,1876,1275467
2024,여,외래,MM331,1708,10041,10083,64505765
2024,여,외래,MM332,566,5957,5957,42505735
2024,여,외래,MM333,545,4569,4569,35970442
2024,여,외래,MM334,1075,13574,13576,119658167
2024,여,외래,MM341,44717,145933,145962,2224456098
2024,여,외래,MM342,10268,40317,40324,715283210
2024,여,외래,MM343,9362,51248,51250,1008404161
2024,여,외래,MM344,31920,222017,222054,6098801131
2024,여,외래,MM350,137,267,268,8342271
2024,여,외래,MM360,181,1232,1232,67780259
2024,여,외래,MM400,17,17,17,2501064
2024,여,외래,MM410,96161,147259,148797,9994174013
2024,여,외래,MM420,10,49,49,863904
2024,여,외래,MM430,5658,13463,13473,224245430
2024,여,외래,MM440,1480,8686,8689,561093232
2024,여,외래,MM441,8,144,144,23770980
2024,여,외래,MM451,542,552,552,15805342
2024,여,외래,MM452,2776,3486,3486,378549498
2024,여,외래,MM453,1049,4824,4827,264351690
2024,여,외래,MM460,82,2138,2138,81933919
2024,여,외래,MM470,3301,4612,4890,388124974
2024,여,외래,MX031,32835,89689,89711,3332489544
2024,여,외래,MX032,125217,274771,274787,4446139200
2024,여,외래,MX033,4,5,5,150000
2024,여,외래,MX034,4445,15002,15003,182848897
2024,여,외래,MX035,275406,508644,508709,22243017745
2024,여,외래,MX036,33420,82328,82339,1524695270
2024,여,외래,MX121,629637,1994596,2006171,17028046769
2024,여,외래,MX122,13,22,23,1542300
2024,여,외래,MX141,2128,52741,52748,991659775
2024,여,외래,MX763,128,129,129,40529950
2024,여,외래,MY142,13,17,20,723390
2024,여,외래,MY143,2,2,2,67610
2024,여,외래,MY762,10,10,10,4775930
2024,여,외래,MY763,3,3,3,560184
2024,여,외래,MZ007,14,25,35,30000
2024,여,외래,MZ008,559,11582,11583,228539463
2024,여,외래,MZ011,108,637,795,44093198
2024,여,외래,MZ012,2,2,2,26460
2024,여,외래,N0011,141736,495959,497353,24903574470
2024,여,외래,N0012,177641,662651,664739,22698472649
2024,여,외래,N0021,3,3,1,559392
2024,여,외래,N0022,1,1,1,420820
2024,여,외래,N0023,30,34,33,10931703
2024,여,외래,N0026,4,4,4,1539658
2024,여,외래,N0031,22,103,103,56650
2024,여,외래,N0032,164,499,500,491860
2024,여,외래,N0041,2793,3245,3244,872168792
2024,여,외래,N0042,627,695,695,215042149
2024,여,외래,N0043,10,13,13,5833526
2024,여,외래,N0044,4,7,7,6060000
2024,여,외래,N0046,1,1,1,323640
2024,여,외래,N0048,2,2,2,3999288
2024,여,외래,N0051,327,728,737,8052634
2024,여,외래,N0052,27,61,61,1484405
2024,여,외래,N0053,975,3391,3392,409196379
2024,여,외래,N0054,150,460,459,84625033
2024,여,외래,N0057,1,3,3,620172
2024,여,외래,N0058,61,205,206,29486723
2024,여,외래,N0061,50814,152154,152189,2159366096
2024,여,외래,N0062,2594,7760,7761,139443538
2024,여,외래,N0063,633,1578,1578,33838195
2024,여,외래,N0064,111,386,386,13154477
2024,여,외래,N0071,506,1156,1159,65913955
2024,여,외래,N0072,151,232,232,23839355
2024,여,외래,N0073,10,17,17,2869550
2024,여,외래,N0081,61664,125872,136409,1502891069
2024,여,외래,N0082,37364,72686,72880,954778692
2024,여,외래,N0083,24840,49301,49357,771405788
2024,여,외래,N0091,308192,841010,857153,19023202539
2024,여,외래,N0092,71771,225647,227915,8369352550
2024,여,외래,N0100,3285,4082,4119,109460599
2024,여,외래,N0111,83,98,98,11029863
2024,여,외래,N0112,2,2,2,272060
2024,여,외래,N0121,44067,61538,70829,3140756207
2024,여,외래,N0122,3658,6622,7254,419280879
2024,여,외래,N0131,14843,142555,142653,5372453911
2024,여,외래,N0132,12810,180456,180467,10531963505
2024,여,외래,N0133,12021,213469,213654,17195512356
2024,여,외래,N0134,95465,282984,283335,2917596067
2024,여,외래,N0141,210881,227874,249778,31969421477
2024,여,외래,N0142,29321,30622,32510,5531224474
2024,여,외래,N0143,153376,304845,442174,16099666382
2024,여,외래,N0144,19661,22320,25579,2477917115
2024,여,외래,N0147,5103,7168,7236,274721178
2024,여,외래,N0148,7941,9758,9818,256521622
2024,여,외래,N0151,1948,2029,2139,1240747673
2024,여,외래,N0152,2,2,2,1828984
2024,여,외래,N0153,233,235,245,156022173
2024,여,외래,N0161,1,1,1,98530
2024,여,외래,N0162,1,1,1,55432
2024,여,외래,N0173,58,60,61,23638624
2024,여,외래,N0174,8,10,10,6400450
2024,여,외래,N0175,137,140,134,45550767
2024,여,외래,N0176,20,21,21,8797820
2024,여,외래,N0178,5,5,4,2043618
2024,여,외래,N0181,146984,313022,313438,3794828690
2024,여,외래,N0182,6597,12772,12762,208064185
2024,여,외래,N0183,938,1706,1690,32787360
2024,여,외래,N0184,867,2655,2652,73547716
2024,여,외래,N0190,46,47,78,26590656
2024,여,외래,N0200,23480,29755,60461,992821392
2024,여,외래,N0210,33273,37374,39131,2361067915
2024,여,외래,N0211,58,59,65,5292297
2024,여,외래,N0215,17901,23038,26458,701625215
2024,여,외래,N0231,2,2,2,216300
2024,여,외래,N0232,85,88,92,49940606
2024,여,외래,N0233,31541,33560,42659,8848254862
2024,여,외래,N0234,8760,9135,9971,2729075102
2024,여,외래,N0241,51,52,50,25997682
2024,여,외래,N0242,2,2,2,2002243
2024,여,외래,N0246,1,1,1,596060
2024,여,외래,N0249,25,30,30,25728146
2024,여,외래,N0252,12,12,14,2659720
2024,여,외래,N0260,44,47,47,22026890
2024,여,외래,N0281,1,1,1,365478
2024,여,외래,N0283,240,241,253,71680203
2024,여,외래,N0286,1,1,1,661722
2024,여,외래,N0302,8,294,354,166751700
2024,여,외래,N0311,181,188,190,47609838
2024,여,외래,N0312,24,24,24,2664622
2024,여,외래,N0317,13,13,13,2355393
2024,여,외래,N0319,2,2,2,646782
2024,여,외래,N0353,1207,1229,1247,57188866
2024,여,외래,N0354,34,34,34,6576275
2024,여,외래,N0355,2,2,2,683420
2024,여,외래,N0402,37,37,37,17524884
2024,여,외래,N0403,3,3,2,1553013
2024,여,외래,N0405,1,1,1,1719607
2024,여,외래,N0432,55,55,55,30321873
2024,여,외래,N0433,2,2,2,1203680
2024,여,외래,N0471,305,315,316,93771019
2024,여,외래,N0472,36,36,38,4618482
2024,여,외래,N0473,19,19,19,5985440
2024,여,외래,N0474,1,1,1,141955
2024,여,외래,N0521,2197,2388,2386,154977284
2024,여,외래,N0522,556,711,711,38086687
2024,여,외래,N0531,17545,18212,18389,2201481665
2024,여,외래,N0532,2,2,2,1076880
2024,여,외래,N0566,7,7,7,1365158
2024,여,외래,N0574,5,6,6,2587140
2024,여,외래,N0575,98,111,128,21264264
2024,여,외래,N0582,30,31,31,6098777
2024,여,외래,N0583,1,1,1,252092
2024,여,외래,N0584,121,121,122,21288423
2024,여,외래,N0601,1,1,1,663454
2024,여,외래,N0602,3,3,3,1610728
2024,여,외래,N0604,9,9,9,3986666
2024,여,외래,N0605,254,256,261,86871612
2024,여,외래,N0606,1285,1298,1316,240997085
2024,여,외래,N0615,21,21,21,10018084
2024,여,외래,N0625,2,2,2,944870
2024,여,외래,N0630,641,674,676,43728631
2024,여,외래,N0641,804,837,832,233965444
2024,여,외래,N0642,12349,13450,13271,2827031395
2024,여,외래,N0643,33735,37326,37382,4230003403
2024,여,외래,N0644,11343,12112,12082,1075557175
2024,여,외래,N0645,74163,80143,80272,6250107828
2024,여,외래,N0652,1,1,1,113736
2024,여,외래,N0654,11,11,11,217889
2024,여,외래,N0655,8,9,9,101363
2024,여,외래,N0670,1,1,1,219260
2024,여,외래,N0684,8,11,11,3601624
2024,여,외래,N0685,7,7,7,1908804
2024,여,외래,N0686,47,47,49,8205254
2024,여,외래,N0690,20,34,34,192780
2024,여,외래,N0700,14,15,15,5929440
